Beginnjahr;Beginnmonat;ZahlweiseInkasso;GeschlechtVP1;RauchertypVP1;x;n;t;Leistung;tba
2019;5;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;46;1;1;553925.71;3628.01
2018;7;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;48;17;12;166091.08;1959.17
2019;4;MONATLICH;MAENNLICH;NICHTRAUCHEN;41;24;9;563326.21;9534.05
2019;8;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;40;25;15;124939.73;1342.04
2018;5;MONATLICH;WEIBLICH;RAUCHEN;18;33;30;78373.87;358.54
2017;7;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;51;10;8;429354.07;4206.7
2019;3;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;20;30;12;22378.89;156.68
2019;4;MONATLICH;WEIBLICH;RAUCHEN;44;4;1;334778.51;8086.8
2017;8;MONATLICH;WEIBLICH;RAUCHEN;46;7;4;250630;3594.62
2017;5;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;59;7;5;661083.49;25330.08
2019;4;MONATLICH;MAENNLICH;NICHTRAUCHEN;55;7;5;120281.84;1582.48
2018;1;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;59;5;3;979518.93;18613.58
2019;4;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;36;23;6;110784.28;2895.66
2019;3;MONATLICH;WEIBLICH;RAUCHEN;22;11;4;183024.58;1376.61
2017;6;MONATLICH;WEIBLICH;NICHTRAUCHEN;18;32;6;594129.06;8242.43
2018;1;HALBJAEHRLICH;MAENNLICH;RAUCHEN;47;15;11;900644.37;15718.98
2017;12;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;37;24;3;606952.33;36101.95
2017;11;MONATLICH;MAENNLICH;NICHTRAUCHEN;38;18;17;503065.05;2608.53
2019;4;HALBJAEHRLICH;WEIBLICH;RAUCHEN;30;27;21;868829.05;6697.63
2017;5;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;32;17;12;842596.04;4039.55
2018;4;HALBJAEHRLICH;WEIBLICH;RAUCHEN;41;18;7;343222.16;7313.06
2017;1;JAEHRLICH;WEIBLICH;RAUCHEN;56;3;1;20224.58;951.85
2018;2;JAEHRLICH;MAENNLICH;RAUCHEN;58;4;1;421276.35;33119.54
2019;2;MONATLICH;WEIBLICH;NICHTRAUCHEN;31;33;25;551030.46;3893.25
2017;5;MONATLICH;WEIBLICH;RAUCHEN;42;16;7;360756.53;6959.19
2018;5;JAEHRLICH;MAENNLICH;RAUCHEN;32;32;30;878512.39;8686.03
2019;10;MONATLICH;MAENNLICH;NICHTRAUCHEN;35;5;1;419701.07;5867.73
2017;4;MONATLICH;WEIBLICH;NICHTRAUCHEN;50;2;1;942264.75;10717.76
2017;8;HALBJAEHRLICH;WEIBLICH;RAUCHEN;51;2;1;265945.08;5283.95
2017;7;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;29;24;18;523147.74;2491.49
2019;9;MONATLICH;WEIBLICH;RAUCHEN;25;8;4;979169.9;5518.2
2019;3;MONATLICH;WEIBLICH;RAUCHEN;23;27;4;215473.46;4959.33
2019;5;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;29;15;7;596994.81;3587.43
2018;9;JAEHRLICH;WEIBLICH;RAUCHEN;29;7;2;371825.92;3730.96
2019;7;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;50;5;4;810541.35;10756.32
2018;10;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;48;15;12;706688.14;12639.85
2018;6;JAEHRLICH;MAENNLICH;RAUCHEN;18;23;10;588276.24;3828.58
2018;6;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;21;16;15;441450.63;1320.01
2017;5;MONATLICH;WEIBLICH;RAUCHEN;39;20;9;559483.83;9852.07
2019;11;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;54;2;1;163510.25;4238.31
2019;1;JAEHRLICH;WEIBLICH;RAUCHEN;37;12;9;613134.59;4120.11
2019;10;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;57;2;2;588991.36;5370.91
2017;2;JAEHRLICH;WEIBLICH;RAUCHEN;46;1;1;889902.23;5730.19
2019;11;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;36;23;3;400429.66;12917.2
2018;10;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;56;9;4;658148.78;15571.8
2019;5;MONATLICH;WEIBLICH;NICHTRAUCHEN;24;13;5;29731.18;196.6
2018;2;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;24;38;6;291656.5;6480.2
2019;10;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;36;26;9;17410.3;246.43
2017;6;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;18;35;2;960944.12;43092.79
2018;2;MONATLICH;WEIBLICH;NICHTRAUCHEN;20;13;6;462951.89;2588.51
2018;1;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;31;9;3;836898.38;6603.48
2018;2;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;41;12;7;614094.5;4700.84
2019;8;MONATLICH;MAENNLICH;NICHTRAUCHEN;45;3;2;9350.6;61.95
2018;7;MONATLICH;MAENNLICH;NICHTRAUCHEN;50;9;3;745828.51;15359.4
2019;4;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;40;16;14;699808.02;4014.72
2017;10;HALBJAEHRLICH;WEIBLICH;RAUCHEN;59;5;2;391851.66;22933.65
2017;8;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;23;28;6;873996.9;14512.72
2017;6;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;25;5;1;692381.44;8599.88
2017;1;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;54;10;1;554215.35;49091.54
2019;10;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;23;3;2;276890.59;1105.37
2019;2;MONATLICH;MAENNLICH;RAUCHEN;44;2;2;153118.8;895.27
2017;8;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;18;22;16;462269.64;1944
2017;6;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;37;20;5;464595.45;7732.32
2019;6;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;38;2;1;448076.15;2660.3
2018;12;MONATLICH;WEIBLICH;NICHTRAUCHEN;56;7;2;830264.43;28155.64
2017;3;MONATLICH;WEIBLICH;RAUCHEN;28;27;1;319839.39;37658.12
2018;4;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;56;2;2;63453.81;540.52
2019;4;MONATLICH;WEIBLICH;RAUCHEN;43;4;4;881131.08;5189.21
2017;3;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;19;28;7;782512.67;8008.09
2019;10;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;47;7;3;888172.27;11187.74
2018;2;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;56;4;4;226610.3;2077.8
2018;1;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;20;1;1;815735.08;2330.5
2018;1;JAEHRLICH;MAENNLICH;RAUCHEN;56;5;4;169691.69;3757.31
2017;6;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;58;8;5;73400.73;1432.23
2018;12;MONATLICH;WEIBLICH;RAUCHEN;45;15;14;452247.11;5516.22
2018;9;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;34;20;3;353226.21;8332.4
2018;6;JAEHRLICH;WEIBLICH;RAUCHEN;59;3;3;401824.41;8747.45
2019;4;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;57;6;1;76228.64;4534.11
2018;11;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;36;4;2;643672.2;3758.19
2019;4;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;20;25;7;498541.65;4496.14
2017;7;MONATLICH;WEIBLICH;NICHTRAUCHEN;41;14;9;924486.42;6927.74
2017;2;MONATLICH;MAENNLICH;RAUCHEN;33;14;4;661844.97;9251.78
2019;7;MONATLICH;WEIBLICH;RAUCHEN;59;4;4;702771.9;16720.05
2018;7;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;44;10;6;469938.31;3869.99
2019;9;MONATLICH;MAENNLICH;RAUCHEN;52;5;3;115981.34;2413.26
2019;12;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;18;36;25;617673.99;2918.22
2018;2;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;56;1;1;863576.24;13026.66
2017;1;JAEHRLICH;WEIBLICH;RAUCHEN;25;34;19;992751;9652.92
2017;8;MONATLICH;WEIBLICH;NICHTRAUCHEN;32;13;12;835220.2;2919.96
2017;8;JAEHRLICH;WEIBLICH;RAUCHEN;27;21;19;752584.91;3363.23
2018;8;HALBJAEHRLICH;WEIBLICH;RAUCHEN;54;12;6;173622.59;7039.73
2017;9;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;45;17;12;670230.83;6429.23
2017;4;HALBJAEHRLICH;MAENNLICH;RAUCHEN;27;7;5;620524.36;2537.83
2018;1;MONATLICH;MAENNLICH;NICHTRAUCHEN;46;17;17;25998.46;202.57
2017;5;MONATLICH;MAENNLICH;NICHTRAUCHEN;55;6;6;110256.75;1025.18
2017;11;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;34;26;16;36934.84;440.02
2018;1;MONATLICH;WEIBLICH;NICHTRAUCHEN;36;22;9;763803.76;8266.71
2019;12;MONATLICH;WEIBLICH;RAUCHEN;36;30;3;345033.36;31259.62
2018;2;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;48;7;7;423503.46;2531.8
2019;1;JAEHRLICH;MAENNLICH;RAUCHEN;20;27;8;386795.18;4018.69
2019;3;JAEHRLICH;WEIBLICH;RAUCHEN;32;20;4;541045.43;12015.47
2019;4;MONATLICH;MAENNLICH;RAUCHEN;40;19;13;429083.73;5414.16
2017;8;JAEHRLICH;WEIBLICH;RAUCHEN;19;4;2;10494.2;59.05
2018;6;HALBJAEHRLICH;WEIBLICH;RAUCHEN;32;26;26;950542;6670.86
2017;4;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;35;22;14;411816.49;4288.33
2019;9;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;27;21;17;317301.29;1242.4
2018;12;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;60;3;3;390152.67;4540.02
2017;12;HALBJAEHRLICH;MAENNLICH;RAUCHEN;53;7;4;664394.51;16969.86
2019;3;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;34;30;14;143850.81;2621.1
2019;10;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;42;22;21;345544.34;2559.25
2017;12;MONATLICH;MAENNLICH;RAUCHEN;29;29;19;540165;4941.21
2019;11;MONATLICH;WEIBLICH;RAUCHEN;49;13;11;626679.39;10635.31
2018;12;JAEHRLICH;MAENNLICH;RAUCHEN;42;1;1;663251.94;3141.66
2017;11;HALBJAEHRLICH;WEIBLICH;RAUCHEN;56;2;1;370752.27;11393.49
2019;3;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;29;18;11;788316.77;3903.35
2017;3;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;36;27;20;552109.15;4210.25
2017;2;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;52;6;1;939814.53;70113.99
2017;7;MONATLICH;WEIBLICH;NICHTRAUCHEN;54;1;1;676034.21;4901.34
2017;4;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;23;16;6;606845.89;4630.01
2017;11;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;26;37;22;606791.3;4501.99
2018;10;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;59;4;1;218236.49;9418.55
2017;8;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;44;12;10;227579.94;1498.03
2017;2;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;19;19;3;809579.29;12003.1
2019;4;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;43;11;5;723328.49;7479.71
2017;7;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;45;1;1;691528.46;4170.39
2017;1;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;55;2;2;411984.26;5957.53
2018;7;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;34;13;5;300882.5;2439.81
2017;7;MONATLICH;MAENNLICH;NICHTRAUCHEN;48;16;3;668306.41;26214.12
2019;6;MONATLICH;WEIBLICH;RAUCHEN;35;9;7;71987.73;380.01
2017;3;MONATLICH;WEIBLICH;NICHTRAUCHEN;44;5;5;668173.67;3039.88
2018;7;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;42;13;13;641512.96;3316.27
2017;2;HALBJAEHRLICH;WEIBLICH;RAUCHEN;50;6;5;281989.91;3735.37
2017;2;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;30;3;1;640711.43;4908.1
2019;4;HALBJAEHRLICH;WEIBLICH;RAUCHEN;52;13;1;242325.78;51170.63
2018;7;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;52;7;7;48737.6;381.28
2019;12;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;18;18;10;854522.82;4353.55
2018;4;MONATLICH;MAENNLICH;RAUCHEN;24;18;11;927775.53;4843.03
2018;3;JAEHRLICH;MAENNLICH;RAUCHEN;60;1;1;478786.67;10347.35
2017;6;JAEHRLICH;MAENNLICH;RAUCHEN;36;11;10;648724.66;3312.86
2017;3;MONATLICH;WEIBLICH;RAUCHEN;39;5;4;101594.27;576.17
2019;4;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;40;8;5;659803.85;3979.18
2018;8;JAEHRLICH;WEIBLICH;RAUCHEN;19;36;10;893184.72;12231.84
2018;6;HALBJAEHRLICH;WEIBLICH;RAUCHEN;32;25;4;869614.74;29186.5
2018;5;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;51;14;1;212989.17;46483.7
2018;4;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;37;28;10;401365.86;6257.36
2017;4;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;60;2;2;477974.67;11171.71
2017;6;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;40;4;4;108733.64;378.8
2018;6;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;32;31;25;835640.42;5401.68
2019;11;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;49;13;7;228147.71;3142.74
2018;10;MONATLICH;WEIBLICH;RAUCHEN;30;14;1;160388.12;7381.32
2018;5;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;54;5;1;717853.04;27493.96
2018;9;MONATLICH;MAENNLICH;NICHTRAUCHEN;31;32;9;307663.5;4853.86
2018;12;HALBJAEHRLICH;WEIBLICH;RAUCHEN;49;17;2;834723.61;105881.92
2017;1;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;46;3;2;114819.35;796.44
2017;10;HALBJAEHRLICH;MAENNLICH;RAUCHEN;50;15;3;17551.9;1326.59
2017;5;MONATLICH;WEIBLICH;NICHTRAUCHEN;56;8;6;868601.54;12266.11
2019;6;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;47;13;11;335872;2737.07
2018;12;MONATLICH;WEIBLICH;NICHTRAUCHEN;38;20;10;215436.81;2047.01
2018;10;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;42;20;16;557131.88;4425.95
2019;5;JAEHRLICH;WEIBLICH;RAUCHEN;53;2;2;648880.95;7728.31
2019;9;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;37;18;6;681486.98;8317.47
2018;3;HALBJAEHRLICH;WEIBLICH;RAUCHEN;31;24;14;229958.69;2110.99
2018;10;HALBJAEHRLICH;WEIBLICH;RAUCHEN;28;29;25;275926.54;1883.17
2019;12;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;44;19;19;877883.55;6333.03
2018;12;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;30;5;4;239766.41;800.91
2019;11;HALBJAEHRLICH;MAENNLICH;RAUCHEN;18;18;10;906662.36;4586.4
2019;1;HALBJAEHRLICH;MAENNLICH;RAUCHEN;30;31;23;562179.16;5401.54
2017;2;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;22;39;31;519946.53;2782.38
2017;8;HALBJAEHRLICH;WEIBLICH;RAUCHEN;35;9;1;78537.66;2621.53
2017;6;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;47;9;6;372838.69;3290.84
2019;8;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;32;15;9;500327.64;2594
2018;10;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;33;20;6;306028.87;5022.68
2019;11;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;58;8;7;51177.69;1557.16
2017;8;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;25;8;4;261812.44;1465.87
2017;9;HALBJAEHRLICH;MAENNLICH;RAUCHEN;24;1;1;818416.26;2376.98
2017;11;MONATLICH;WEIBLICH;NICHTRAUCHEN;33;30;17;497467.66;4440.94
2018;8;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;59;1;1;370936.58;3679.93
2018;3;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;39;8;5;577863.2;3281.53
2019;11;HALBJAEHRLICH;WEIBLICH;RAUCHEN;29;20;5;64711.84;978.74
2019;5;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;45;4;4;22047.22;101.62
2017;11;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;26;18;3;197510.85;2975.56
2018;5;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;52;13;10;639546.63;7859.89
2018;6;HALBJAEHRLICH;WEIBLICH;RAUCHEN;29;29;20;940301.28;8138.71
2018;7;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;28;33;8;242483.31;3844.54
2018;2;HALBJAEHRLICH;WEIBLICH;RAUCHEN;52;6;1;164049.67;12141.79
2017;1;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;45;21;4;943604.1;35063.28
2018;11;MONATLICH;MAENNLICH;RAUCHEN;38;23;14;431315.28;6174.93
2019;6;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;21;22;18;765170.51;2652.98
2019;10;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;25;14;6;753082.69;4525.8
2018;6;MONATLICH;WEIBLICH;NICHTRAUCHEN;60;1;1;285476.54;3126.42
2017;9;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;43;10;3;376497.38;5617.25
2019;5;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;36;22;19;38456.92;214.51
2017;3;MONATLICH;MAENNLICH;RAUCHEN;18;9;4;889146.59;5559.63
2017;7;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;48;13;7;766697.94;9798.02
2019;11;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;23;16;3;186710.81;2422.2
2019;1;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;59;3;3;229781.08;2494.99
2017;3;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;50;6;5;735049.63;5668.91
2017;6;JAEHRLICH;WEIBLICH;RAUCHEN;59;7;1;79312.76;13779.35
2017;8;JAEHRLICH;WEIBLICH;RAUCHEN;23;43;40;517986.4;4733.34
2017;2;MONATLICH;MAENNLICH;NICHTRAUCHEN;36;9;8;870362.28;3305.79
2019;10;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;52;9;6;448275.23;10023.19
2017;4;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;29;24;23;573354.09;2253.66
2018;10;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;41;2;2;181556.01;628.41
2018;5;HALBJAEHRLICH;MAENNLICH;RAUCHEN;57;2;2;724597.45;12466.55
2019;9;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;48;14;12;452941.48;7264.73
2018;3;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;60;5;3;452808.21;9584.03
2018;6;JAEHRLICH;WEIBLICH;RAUCHEN;35;25;6;813419.93;22855.7
2017;7;MONATLICH;MAENNLICH;RAUCHEN;54;9;1;449881.89;67878.57
2018;1;HALBJAEHRLICH;WEIBLICH;RAUCHEN;40;16;8;655443.14;9414.51
2018;11;JAEHRLICH;WEIBLICH;RAUCHEN;39;5;2;840792.41;8982.81
2019;9;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;38;3;2;942681.8;4396.64
2018;10;HALBJAEHRLICH;MAENNLICH;RAUCHEN;21;43;25;396970.17;4372.86
2019;10;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;49;12;12;516822.82;3933.29
2019;6;JAEHRLICH;MAENNLICH;RAUCHEN;30;28;7;898674.54;19263.96
2017;5;MONATLICH;WEIBLICH;NICHTRAUCHEN;28;13;10;721055.68;2670.63
2019;1;MONATLICH;WEIBLICH;NICHTRAUCHEN;50;12;4;293520.28;6637.53
2019;5;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;19;2;2;240207.64;673.13
2019;9;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;25;33;4;666850.79;25353.17
2018;12;MONATLICH;WEIBLICH;NICHTRAUCHEN;32;23;11;955726.55;7561.81
2018;2;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;44;5;5;545083.19;2463.41
2018;2;JAEHRLICH;MAENNLICH;RAUCHEN;34;21;10;7640.95;89.98
2019;6;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;42;21;10;859506.03;10955.48
2018;3;MONATLICH;WEIBLICH;RAUCHEN;39;27;19;414587.65;7055.54
2017;12;MONATLICH;MAENNLICH;NICHTRAUCHEN;36;13;7;698638.88;4597.35
2017;5;MONATLICH;WEIBLICH;RAUCHEN;38;4;3;790114.91;4358.27
2019;11;JAEHRLICH;MAENNLICH;RAUCHEN;37;7;2;294244.75;4095.47
2019;11;MONATLICH;MAENNLICH;RAUCHEN;24;5;5;865681.92;2546.46
2018;11;JAEHRLICH;WEIBLICH;RAUCHEN;50;2;2;817134.2;7564.01
2017;9;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;44;19;16;245891.07;3637.82
2018;10;JAEHRLICH;MAENNLICH;RAUCHEN;24;39;17;232740.19;3251.3
2018;7;HALBJAEHRLICH;WEIBLICH;RAUCHEN;23;26;23;562127.38;2537.99
2019;12;MONATLICH;WEIBLICH;NICHTRAUCHEN;46;11;10;309600.72;2092.23
2018;4;HALBJAEHRLICH;WEIBLICH;RAUCHEN;42;10;6;52436.3;580.23
2017;4;MONATLICH;MAENNLICH;RAUCHEN;31;3;3;915059.53;2899.88
2019;2;JAEHRLICH;MAENNLICH;RAUCHEN;30;11;4;165318.13;1444.36
2018;12;HALBJAEHRLICH;MAENNLICH;RAUCHEN;35;26;8;134318.44;3156.31
2017;7;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;26;33;24;69870.2;387.7
2017;2;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;21;20;14;170480.45;659.2
2017;3;JAEHRLICH;MAENNLICH;RAUCHEN;47;11;8;667921.42;9632.67
2018;3;JAEHRLICH;WEIBLICH;RAUCHEN;33;22;12;913413.43;9276.56
2018;10;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;34;3;3;63549.12;181.04
2019;2;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;24;4;4;987930.7;2707.52
2018;10;MONATLICH;MAENNLICH;NICHTRAUCHEN;50;3;3;562332.02;3396.49
2018;8;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;19;34;19;923823.1;5147.79
2019;12;JAEHRLICH;MAENNLICH;RAUCHEN;36;23;8;335552.76;6605.31
2017;9;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;44;5;3;479014.66;3477.13
2019;4;MONATLICH;MAENNLICH;NICHTRAUCHEN;58;7;3;685794.87;18489.51
2019;6;MONATLICH;WEIBLICH;RAUCHEN;40;15;9;682472.24;8084.06
2018;11;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;27;9;5;741276.83;3932.28
2019;3;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;59;1;1;181509.22;1800.68
2018;4;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;59;7;2;14144.06;607.91
2018;8;MONATLICH;WEIBLICH;NICHTRAUCHEN;46;15;15;761056.5;5478.64
2018;12;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;32;33;11;551321.93;8132.46
2019;7;HALBJAEHRLICH;WEIBLICH;RAUCHEN;27;27;21;590404.96;3760
2019;3;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;45;19;15;958580.7;16327.35
2018;1;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;34;6;4;899674.69;4799.97
2018;5;MONATLICH;MAENNLICH;RAUCHEN;42;13;10;167398.24;1707.6
2018;9;MONATLICH;MAENNLICH;NICHTRAUCHEN;30;36;31;810636.33;5569.92
2017;5;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;38;6;2;472506.19;4462.11
2019;3;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;34;23;9;360341.18;3737.46
2017;6;HALBJAEHRLICH;MAENNLICH;RAUCHEN;41;11;1;287196.43;18859.96
2018;3;JAEHRLICH;MAENNLICH;RAUCHEN;21;43;35;411059.22;3525.51
2018;11;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;57;3;1;932360.72;25041.75
2017;1;MONATLICH;WEIBLICH;RAUCHEN;52;13;4;768841.06;42906.52
2017;10;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;28;11;6;708890.26;4037.9
2018;4;MONATLICH;WEIBLICH;NICHTRAUCHEN;36;24;16;822882.38;6196.74
2017;3;MONATLICH;MAENNLICH;RAUCHEN;44;17;3;850194.3;47577.24
2018;7;HALBJAEHRLICH;MAENNLICH;RAUCHEN;36;23;21;75153.48;655.14
2017;3;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;54;8;7;572373.95;6007.51
2018;10;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;24;30;18;701078.25;3869.29
2019;7;VIERTELJAEHRLICH;WEIBLICH;RAUCHEN;18;39;24;980443.82;7343.29
2018;1;VIERTELJAEHRLICH;WEIBLICH;NICHTRAUCHEN;28;38;13;165766.69;2275.46
2018;1;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;27;14;13;885443.57;2766.73
2018;12;JAEHRLICH;MAENNLICH;NICHTRAUCHEN;59;6;1;32904.71;2267.74
2019;9;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;31;20;13;390196.76;2064.32
2019;10;VIERTELJAEHRLICH;MAENNLICH;RAUCHEN;29;37;8;118680.79;4128.95
2019;9;JAEHRLICH;WEIBLICH;NICHTRAUCHEN;45;8;1;790747.43;29611.2
2018;5;VIERTELJAEHRLICH;MAENNLICH;NICHTRAUCHEN;60;6;2;805795.29;31514.74
2017;9;HALBJAEHRLICH;MAENNLICH;NICHTRAUCHEN;28;23;8;480119.59;4220.08
2017;10;HALBJAEHRLICH;WEIBLICH;NICHTRAUCHEN;35;29;17;733479.09;6810
2018;11;MONATLICH;WEIBLICH;RAUCHEN;24;5;5;598258.02;1759.82
2017;3;MONATLICH;WEIBLICH;NICHTRAUCHEN;51;4;1;93653.61;2354.86
